%FrameNumber	Time	X	Y   Z	Rx  Ry    Rz	
256	52.56	7.69984811	 0.0	-0.02844777	0.00000000	2.93580214	 0.0
257	52.57	7.69923536	 0.0	-0.02812911	0.00000000	2.95563965	 0.0
258	52.58	7.69863411	 0.0	-0.02778940	0.00000000	2.97566104	 0.0
259	52.59	7.69804550	 0.0	-0.02742892	0.00000000	2.99583070	 0.0
260	52.60	7.69747065	 0.0	-0.02704805	0.00000000	3.01611115	 0.0
261	52.61	7.69691071	 0.0	-0.02664720	0.00000000	3.03646364	 0.0
262	52.62	7.69636676	 0.0	-0.02622681	0.00000000	3.05684845	 0.0
263	52.63	7.69583990	 0.0	-0.02578738	0.00000000	3.07722490	 0.0
264	52.64	7.69533116	 0.0	-0.02532946	0.00000000	3.09755190	 0.0
265	52.65	7.69484158	 0.0	-0.02485363	0.00000000	3.11778726	 0.0
266	52.66	7.69437214	 0.0	-0.02436053	0.00000000	3.13788725	 0.0
267	52.67	7.69392380	 0.0	-0.02385085	0.00000000	3.15780800	 0.0
268	52.68	7.69349748	 0.0	-0.02332530	0.00000000	3.17750467	 0.0
269	52.69	7.69309408	 0.0	-0.02278466	0.00000000	3.19693069	 0.0
270	52.70	7.69271445	 0.0	-0.02222975	0.00000000	3.21603809	 0.0
271	52.71	7.69235940	 0.0	-0.02166144	0.00000000	3.23477726	 0.0
272	52.72	7.69202968	 0.0	-0.02108063	0.00000000	3.25309688	 0.0
273	52.73	7.69172602	 0.0	-0.02048829	0.00000000	3.27094516	 0.0
274	52.74	7.69144907	 0.0	-0.01988539	0.00000000	3.28826912	 0.0
275	52.75	7.69119944	 0.0	-0.01927297	0.00000000	3.30501466	 0.0
276	52.76	7.69097764	 0.0	-0.01865211	0.00000000	3.32112713	 0.0
277	52.77	7.69078416	 0.0	-0.01802390	0.00000000	3.33655304	 0.0
278	52.78	7.69061942	 0.0	-0.01738949	0.00000000	3.35124107	 0.0
279	52.79	7.69048378	 0.0	-0.01675003	0.00000000	3.36514062	 0.0
280	52.80	7.69037754	 0.0	-0.01610675	0.00000000	3.37820191	 0.0
281	52.81	7.69030093	 0.0	-0.01546089	0.00000000	3.39037663	 0.0
282	52.82	7.69025412	 0.0	-0.01481373	0.00000000	3.40161551	 0.0
283	52.83	7.69023718	 0.0	-0.01416659	0.00000000	3.41186959	 0.0
284	52.84	7.69025016	 0.0	-0.01352078	0.00000000	3.42109058	 0.0
285	52.85	7.69029302	 0.0	-0.01287768	0.00000000	3.42923028	 0.0
286	52.86	7.69036556	 0.0	-0.01223864	0.00000000	3.43624195	 0.0
287	52.87	7.69046759	 0.0	-0.01160505	0.00000000	3.44207951	 0.0
288	52.88	7.69059888	 0.0	-0.01097831	0.00000000	3.44669856	 0.0
289	52.89	7.69075903	 0.0	-0.01035986	0.00000000	3.45005626	 0.0
290	52.90	7.69094754	 0.0	-0.00975109	0.00000000	3.45211174	 0.0
291	52.91	7.69116387	 0.0	-0.00915346	0.00000000	3.45282569	 0.0
292	52.92	7.69140735	 0.0	-0.00856839	0.00000000	3.45216071	 0.0
293	52.93	7.69167730	 0.0	-0.00799731	0.00000000	3.45008181	 0.0
294	52.94	7.69197293	 0.0	-0.00744165	0.00000000	3.44655708	 0.0
295	52.95	7.69229342	 0.0	-0.00690283	0.00000000	3.44155834	 0.0
296	52.96	7.69263788	 0.0	-0.00638223	0.00000000	3.43506045	 0.0
297	52.97	7.69300534	 0.0	-0.00588124	0.00000000	3.42704235	 0.0
298	52.98	7.69339482	 0.0	-0.00540120	0.00000000	3.41748592	 0.0
299	52.99	7.69380536	 0.0	-0.00494345	0.00000000	3.40637557	 0.0
300	53.00	7.69423597	 0.0	-0.00450928	0.00000000	3.39370046	 0.0
301	53.01	7.69468562	 0.0	-0.00409995	0.00000000	3.37945175	 0.0
302	53.02	7.69515320	 0.0	-0.00371672	0.00000000	3.36362318	 0.0
303	53.03	7.69563746	 0.0	-0.00336081	0.00000000	3.34621100	 0.0
304	53.04	7.69613724	 0.0	-0.00303339	0.00000000	3.32721645	 0.0
305	53.05	7.69665146	 0.0	-0.00273565	0.00000000	3.30664256	 0.0
306	53.06	7.69717903	 0.0	-0.00246873	0.00000000	3.28449598	 0.0
307	53.07	7.69771872	 0.0	-0.00223372	0.00000000	3.26078857	 0.0
308	53.08	7.69826922	 0.0	-0.00203170	0.00000000	3.23553768	 0.0
309	53.09	7.69882931	 0.0	-0.00186369	0.00000000	3.20876412	 0.0
310	53.10	7.69939781	 0.0	-0.00173072	0.00000000	3.18049277	 0.0
311	53.11	7.69997334	 0.0	-0.00163371	0.00000000	3.15075521	 0.0
312	53.12	7.70055456	 0.0	-0.00157355	0.00000000	3.11958655	 0.0
313	53.13	7.70114013	 0.0	-0.00155110	0.00000000	3.08702479	 0.0
314	53.14	7.70172868	 0.0	-0.00156712	0.00000000	3.05311257	 0.0
315	53.15	7.70231870	 0.0	-0.00162231	0.00000000	3.01789505	 0.0
316	53.16	7.70290882	 0.0	-0.00171733	0.00000000	2.98141758	 0.0
317	53.17	7.70349760	 0.0	-0.00185278	0.00000000	2.94372823	 0.0
318	53.18	7.70408353	 0.0	-0.00202926	0.00000000	2.90487795	 0.0
319	53.19	7.70466507	 0.0	-0.00224729	0.00000000	2.86491994	 0.0
320	53.20	7.70524075	 0.0	-0.00250735	0.00000000	2.82390897	 0.0
321	53.21	7.70580911	 0.0	-0.00280982	0.00000000	2.78190722	 0.0
322	53.22	7.70636885	 0.0	-0.00315502	0.00000000	2.73898566	 0.0
323	53.23	7.70691875	 0.0	-0.00354316	0.00000000	2.69521954	 0.0
324	53.24	7.70745761	 0.0	-0.00397431	0.00000000	2.65069209	 0.0
325	53.25	7.70798432	 0.0	-0.00444848	0.00000000	2.60548911	 0.0
326	53.26	7.70849780	 0.0	-0.00496555	0.00000000	2.55969721	 0.0
327	53.27	7.70899700	 0.0	-0.00552528	0.00000000	2.51340918	 0.0
328	53.28	7.70948097	 0.0	-0.00612725	0.00000000	2.46672231	 0.0
329	53.29	7.70994881	 0.0	-0.00677088	0.00000000	2.41974081	 0.0
330	53.30	7.71039966	 0.0	-0.00745548	0.00000000	2.37257543	 0.0
331	53.31	7.71083268	 0.0	-0.00818019	0.00000000	2.32534066	 0.0
332	53.32	7.71124711	 0.0	-0.00894403	0.00000000	2.27815731	 0.0
333	53.33	7.71164214	 0.0	-0.00974588	0.00000000	2.23115101	 0.0
334	53.34	7.71201698	 0.0	-0.01058448	0.00000000	2.18444856	 0.0
335	53.35	7.71237090	 0.0	-0.01145845	0.00000000	2.13818151	 0.0
336	53.36	7.71270316	 0.0	-0.01236624	0.00000000	2.09248453	 0.0
